capability_id,capability_name,source_evidenced,service_evidenced,endpoint_evidenced,real_data_evidenced,calculation_evidenced,test_evidenced,ui_evidenced,runtime_evidenced,passed_dimension_count,total_dimension_count,remaining_gaps,recalculated_status,priority,existing_coverage_state,data_state,last_verified_at
CAP-B64118FECEA6,Ndsp Ux User,true,false,true,true,true,true,false,false,5,7,SERVICE|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_LIVE,2026-08-01T11:05:40.796869+00:00
CAP-879F3BBEFD90,Nmp Engine,true,false,false,true,false,true,false,false,3,7,SERVICE|ENDPOINT|CALCULATION|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,SOURCE_IDENTIFIED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-4735D0FCEC20,Normalize Decision Url,true,false,false,true,true,true,true,false,5,7,SERVICE|ENDPOINT,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_LIVE,2026-08-01T11:05:40.796869+00:00
CAP-15DCBE989F60,Render Trials,true,false,false,true,true,true,true,false,5,7,SERVICE|ENDPOINT,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_LIVE,2026-08-01T11:05:40.796869+00:00
CAP-79FF6CD17DD6,Risk Page,true,false,false,true,false,true,true,false,4,7,SERVICE|ENDPOINT|CALCULATION,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-98386BEB7419,Scenario,true,false,false,true,false,true,false,false,3,7,SERVICE|ENDPOINT|CALCULATION|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-6F9609BABB9D,Score,true,false,false,true,false,true,false,false,3,7,SERVICE|ENDPOINT|CALCULATION|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-92F6B796DD2F,Score Form,true,false,false,true,false,true,true,false,4,7,SERVICE|ENDPOINT|CALCULATION,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-16BC3B472E5B,Sync Admin Users Json Safe,true,true,false,true,true,true,false,false,5,7,ENDPOINT|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-5CB861F0644F,Test Billing Never Changes Decision,true,false,false,true,true,true,false,false,4,7,SERVICE|ENDPOINT|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-943DEF53265C,Test Canonical Orchestrator Smoke,true,false,false,true,true,true,false,false,4,7,SERVICE|ENDPOINT|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,SOURCE_IDENTIFIED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-D98F64969D0A,Test Contract Source And Quality Gate,true,false,false,true,true,true,false,false,4,7,SERVICE|ENDPOINT|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-D2456D13432E,Test Cot Gate,true,false,false,true,false,true,false,false,3,7,SERVICE|ENDPOINT|CALCULATION|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-50C15563709E,Test Gateway Has No Decision Logic,true,false,false,true,true,true,false,false,4,7,SERVICE|ENDPOINT|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-E8CD1B8A7BD1,Test Missing Report After Due Is Blocked,true,false,false,true,false,true,false,false,3,7,SERVICE|ENDPOINT|CALCULATION|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-BFA23B0D6145,Test Nmp Uses Open At Indicator Extreme,true,false,false,true,false,true,false,false,3,7,SERVICE|ENDPOINT|CALCULATION|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,SOURCE_IDENTIFIED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-271C117DF5B2,Trial Payload,true,false,false,true,false,true,false,false,3,7,SERVICE|ENDPOINT|CALCULATION|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-89390299C6D5,Trial Payload,true,false,false,true,true,true,false,false,4,7,SERVICE|ENDPOINT|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-A9527D6180AE,Trial Payload,true,false,false,true,true,true,false,false,4,7,SERVICE|ENDPOINT|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-28D8F9FFF6BB,Use Canonical Decision,true,false,false,true,true,true,true,false,5,7,SERVICE|ENDPOINT,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_LIVE,2026-08-01T11:05:40.796869+00:00
CAP-3FE052703CF3,Use Completed Decisions V37,true,false,false,true,true,true,true,false,5,7,SERVICE|ENDPOINT,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_LIVE,2026-08-01T11:05:40.796869+00:00
CAP-40B67109053A,User Key,true,false,false,true,true,true,false,false,4,7,SERVICE|ENDPOINT|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-7926D048AA63,User Key,true,false,false,true,true,true,false,false,4,7,SERVICE|ENDPOINT|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-1C960FEE24EA,Version Registry,true,false,false,true,false,true,false,false,3,7,SERVICE|ENDPOINT|CALCULATION|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,SOURCE_IDENTIFIED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
