capability_id,method,contract,url,exit_code,http_status,time_total,content_type,error,accepted
CAP-968B626DE9C3,GET,/contract/status,http://127.0.0.1:9027/contract/status,0,404,0.004933,text/html; charset=utf-8,,false
CAP-968B626DE9C3,GET,/contract/status,http://127.0.0.1:9028/contract/status,0,404,0.002100,application/json; charset=utf-8,,false
CAP-968B626DE9C3,GET,/contract/status,http://127.0.0.1:9029/contract/status,0,404,0.003087,application/json; charset=utf-8,,false
CAP-968B626DE9C3,GET,/contract/status,http://127.0.0.1:9030/contract/status,0,404,0.004886,application/json; charset=utf-8,,false
CAP-968B626DE9C3,GET,/contract/status,http://127.0.0.1:9031/contract/status,0,404,0.002181,application/json; charset=utf-8,,false
CAP-968B626DE9C3,GET,/contract/status,http://127.0.0.1:9033/contract/status,0,404,0.001741,application/json; charset=utf-8,,false
CAP-968B626DE9C3,GET,/contract/status,http://127.0.0.1:9034/contract/status,0,404,0.002433,application/json; charset=utf-8,,false
CAP-968B626DE9C3,GET,/contract/status,http://127.0.0.1:9041/contract/status,0,404,0.002825,application/json; charset=utf-8,,false
CAP-968B626DE9C3,GET,/contract/status,http://127.0.0.1:9044/contract/status,0,404,0.002820,application/json; charset=utf-8,,false
CAP-968B626DE9C3,GET,/contract/status,http://127.0.0.1:9047/contract/status,0,404,0.001778,application/json; charset=utf-8,,false
CAP-968B626DE9C3,GET,/contract/status,http://127.0.0.1:9057/contract/status,0,404,0.002173,application/json,,false
CAP-968B626DE9C3,GET,/contract/status,http://127.0.0.1:9061/contract/status,0,404,0.002319,application/json,,false
CAP-968B626DE9C3,GET,/contract/status,http://127.0.0.1:9062/contract/status,0,404,0.004088,application/json; charset=utf-8,,false
CAP-968B626DE9C3,GET,/contract/status,http://127.0.0.1:9064/contract/status,0,404,0.003168,application/json; charset=utf-8,,false
CAP-968B626DE9C3,GET,/contract/status,http://127.0.0.1:9065/contract/status,0,404,0.001767,application/json,,false
CAP-968B626DE9C3,GET,/contract/status,http://127.0.0.1:9066/contract/status,0,404,0.003934,application/json,,false
CAP-968B626DE9C3,GET,/contract/status,http://127.0.0.1:9067/contract/status,0,404,0.004273,application/json; charset=utf-8,,false
CAP-968B626DE9C3,GET,/contract/status,http://127.0.0.1:9068/contract/status,0,404,0.003497,application/json,,false
CAP-968B626DE9C3,GET,/contract/status,http://127.0.0.1:9069/contract/status,0,404,0.002645,application/json,,false
CAP-968B626DE9C3,GET,/contract/status,http://127.0.0.1:9070/contract/status,0,404,0.002331,application/json; charset=utf-8,,false
CAP-968B626DE9C3,GET,/contract/status,http://127.0.0.1:9074/contract/status,0,404,0.002208,application/json,,false
CAP-968B626DE9C3,GET,/contract/status,http://127.0.0.1:9076/contract/status,0,404,0.002469,application/json,,false
CAP-968B626DE9C3,GET,/contract/status,http://127.0.0.1:9077/contract/status,0,404,0.004762,application/json; charset=utf-8,,false
CAP-968B626DE9C3,GET,/contract/status,http://127.0.0.1:9078/contract/status,0,404,0.004171,text/html; charset=utf-8,,false
CAP-968B626DE9C3,GET,/contract/status,http://127.0.0.1:9079/contract/status,0,404,0.006145,text/html; charset=utf-8,,false
CAP-968B626DE9C3,GET,/contract/status,http://127.0.0.1:9080/contract/status,0,404,0.008170,text/html; charset=utf-8,,false
CAP-968B626DE9C3,GET,/contract/status,http://127.0.0.1:9081/contract/status,0,404,0.006488,application/json; charset=utf-8,,false
CAP-968B626DE9C3,GET,/contract/status,http://127.0.0.1:9082/contract/status,0,404,0.003561,application/json; charset=utf-8,,false
CAP-968B626DE9C3,GET,/contract/status,http://127.0.0.1:9083/contract/status,0,404,0.001851,application/json; charset=utf-8,,false
CAP-968B626DE9C3,GET,/contract/status,http://127.0.0.1:9084/contract/status,0,404,0.001887,application/json; charset=utf-8,,false
CAP-968B626DE9C3,GET,/contract/status,http://127.0.0.1:9085/contract/status,0,404,0.002114,application/json; charset=utf-8,,false
CAP-968B626DE9C3,GET,/contract/status,http://127.0.0.1:9086/contract/status,0,404,0.002851,application/json; charset=utf-8,,false
CAP-968B626DE9C3,GET,/contract/status,http://127.0.0.1:9087/contract/status,0,404,0.006180,application/json; charset=utf-8,,false
CAP-968B626DE9C3,GET,/contract/status,http://127.0.0.1:9088/contract/status,0,404,0.009747,application/json; charset=utf-8,,false
CAP-968B626DE9C3,GET,/contract/status,http://127.0.0.1:9089/contract/status,0,404,0.002223,application/json; charset=utf-8,,false
CAP-968B626DE9C3,GET,/contract/status,http://127.0.0.1:9090/contract/status,0,404,0.002009,application/json; charset=utf-8,,false
CAP-968B626DE9C3,GET,/contract/status,http://127.0.0.1:9091/contract/status,0,401,0.001941,application/json; charset=utf-8,,true
CAP-968B626DE9C3,GET,/contract/status,http://127.0.0.1:9092/contract/status,0,404,0.002829,application/json; charset=utf-8,,false
CAP-968B626DE9C3,GET,/contract/status,http://127.0.0.1:9093/contract/status,0,404,0.003888,application/json; charset=utf-8,,false
CAP-968B626DE9C3,GET,/contract/status,http://127.0.0.1:9094/contract/status,0,404,0.003495,application/json; charset=utf-8,,false
CAP-968B626DE9C3,GET,/contract/status,http://127.0.0.1:9095/contract/status,0,404,0.003465,application/json; charset=utf-8,,false
CAP-968B626DE9C3,GET,/contract/status,http://127.0.0.1:19091/contract/status,0,404,0.002161,application/json; charset=utf-8,,false
CAP-968B626DE9C3,GET,/contract/status,http://127.0.0.1:34533/contract/status,7,000,0.000255,,curl: (7) Failed to connect to 127.0.0.1 port 34533 after 0 ms: Couldn't connect to server,false
CAP-968B626DE9C3,GET,/contract/status,http://127.0.0.1:57534/contract/status,7,000,0.000319,,curl: (7) Failed to connect to 127.0.0.1 port 57534 after 0 ms: Couldn't connect to server,false
CAP-38A2585A38E0,GET,/contract/status,http://127.0.0.1:22/contract/status,1,000,0.014599,,curl: (1) Received HTTP/0.9 when not allowed,false
CAP-38A2585A38E0,GET,/contract/status,http://127.0.0.1:25/contract/status,1,000,0.000913,,curl: (1) Received HTTP/0.9 when not allowed,false
CAP-38A2585A38E0,GET,/contract/status,http://127.0.0.1:53/contract/status,7,000,0.000288,,curl: (7) Failed to connect to 127.0.0.1 port 53 after 0 ms: Couldn't connect to server,false
CAP-38A2585A38E0,GET,/contract/status,http://127.0.0.1:80/contract/status,60,301,0.043225,text/html,"curl: (60) SSL: no alternative certificate subject name matches target host name '127.0.0.1'
More details here: https://curl.se/docs/sslcerts.html

curl failed to verify the legitimacy of the server and therefore could not
establish a secure connection to it. To learn more about this situation and
h",false
CAP-38A2585A38E0,GET,/contract/status,http://127.0.0.1:443/contract/status,0,400,0.000798,text/html,,true
CAP-38A2585A38E0,GET,/contract/status,http://127.0.0.1:631/contract/status,0,404,0.001104,text/html; charset=utf-8,,false
CAP-38A2585A38E0,GET,/contract/status,http://127.0.0.1:3000/contract/status,0,404,0.002200,text/html; charset=utf-8,,false
CAP-38A2585A38E0,GET,/contract/status,http://127.0.0.1:3350/contract/status,7,000,0.000251,,curl: (7) Failed to connect to 127.0.0.1 port 3350 after 0 ms: Couldn't connect to server,false
CAP-38A2585A38E0,GET,/contract/status,http://127.0.0.1:3389/contract/status,1,000,0.030918,,curl: (1) Received HTTP/0.9 when not allowed,false
CAP-38A2585A38E0,GET,/contract/status,http://127.0.0.1:5353/contract/status,7,000,0.000299,,curl: (7) Failed to connect to 127.0.0.1 port 5353 after 0 ms: Couldn't connect to server,false
CAP-38A2585A38E0,GET,/contract/status,http://127.0.0.1:5432/contract/status,52,000,0.007294,,curl: (52) Empty reply from server,false
CAP-38A2585A38E0,GET,/contract/status,http://127.0.0.1:5433/contract/status,52,000,0.009584,,curl: (52) Empty reply from server,false
CAP-38A2585A38E0,GET,/contract/status,http://127.0.0.1:6379/contract/status,52,000,0.001726,,curl: (52) Empty reply from server,false
CAP-38A2585A38E0,GET,/contract/status,http://127.0.0.1:8097/contract/status,0,404,0.007513,application/json; charset=utf-8,,false
CAP-38A2585A38E0,GET,/contract/status,http://127.0.0.1:9001/contract/status,0,404,0.003232,application/json; charset=utf-8,,false
CAP-38A2585A38E0,GET,/contract/status,http://127.0.0.1:9002/contract/status,0,404,0.002297,application/json; charset=utf-8,,false
CAP-38A2585A38E0,GET,/contract/status,http://127.0.0.1:9017/contract/status,0,404,0.005320,application/json; charset=utf-8,,false
CAP-38A2585A38E0,GET,/contract/status,http://127.0.0.1:9019/contract/status,0,404,0.001475,application/json; charset=utf-8,,false
CAP-38A2585A38E0,GET,/contract/status,http://127.0.0.1:9020/contract/status,0,404,0.002342,text/html; charset=utf-8,,false
CAP-38A2585A38E0,GET,/contract/status,http://127.0.0.1:9021/contract/status,0,404,0.007024,application/json; charset=utf-8,,false
CAP-38A2585A38E0,GET,/contract/status,http://127.0.0.1:9022/contract/status,0,404,0.001718,application/json; charset=utf-8,,false
CAP-38A2585A38E0,GET,/contract/status,http://127.0.0.1:9023/contract/status,0,404,0.006895,application/json; charset=utf-8,,false
CAP-38A2585A38E0,GET,/contract/status,http://127.0.0.1:9024/contract/status,0,404,0.001763,application/json; charset=utf-8,,false
CAP-38A2585A38E0,GET,/contract/status,http://127.0.0.1:9027/contract/status,0,404,0.007271,text/html; charset=utf-8,,false
CAP-38A2585A38E0,GET,/contract/status,http://127.0.0.1:9028/contract/status,0,404,0.001875,application/json; charset=utf-8,,false
CAP-38A2585A38E0,GET,/contract/status,http://127.0.0.1:9029/contract/status,0,404,0.001565,application/json; charset=utf-8,,false
CAP-38A2585A38E0,GET,/contract/status,http://127.0.0.1:9030/contract/status,0,404,0.001624,application/json; charset=utf-8,,false
CAP-38A2585A38E0,GET,/contract/status,http://127.0.0.1:9031/contract/status,0,404,0.003225,application/json; charset=utf-8,,false
CAP-38A2585A38E0,GET,/contract/status,http://127.0.0.1:9033/contract/status,0,404,0.001543,application/json; charset=utf-8,,false
CAP-38A2585A38E0,GET,/contract/status,http://127.0.0.1:9034/contract/status,0,404,0.001979,application/json; charset=utf-8,,false
CAP-38A2585A38E0,GET,/contract/status,http://127.0.0.1:9041/contract/status,0,404,0.001973,application/json; charset=utf-8,,false
CAP-38A2585A38E0,GET,/contract/status,http://127.0.0.1:9044/contract/status,0,404,0.001981,application/json; charset=utf-8,,false
CAP-38A2585A38E0,GET,/contract/status,http://127.0.0.1:9047/contract/status,0,404,0.007609,application/json; charset=utf-8,,false
CAP-38A2585A38E0,GET,/contract/status,http://127.0.0.1:9057/contract/status,0,404,0.003292,application/json,,false
CAP-38A2585A38E0,GET,/contract/status,http://127.0.0.1:9061/contract/status,0,404,0.008372,application/json,,false
CAP-38A2585A38E0,GET,/contract/status,http://127.0.0.1:9062/contract/status,0,404,0.003334,application/json; charset=utf-8,,false
CAP-38A2585A38E0,GET,/contract/status,http://127.0.0.1:9064/contract/status,0,404,0.004965,application/json; charset=utf-8,,false
CAP-38A2585A38E0,GET,/contract/status,http://127.0.0.1:9065/contract/status,0,404,0.002204,application/json,,false
CAP-38A2585A38E0,GET,/contract/status,http://127.0.0.1:9066/contract/status,0,404,0.002610,application/json,,false
CAP-38A2585A38E0,GET,/contract/status,http://127.0.0.1:9067/contract/status,0,404,0.005536,application/json; charset=utf-8,,false
CAP-38A2585A38E0,GET,/contract/status,http://127.0.0.1:9068/contract/status,0,404,0.002496,application/json,,false
CAP-38A2585A38E0,GET,/contract/status,http://127.0.0.1:9069/contract/status,0,404,0.002272,application/json,,false
CAP-38A2585A38E0,GET,/contract/status,http://127.0.0.1:9070/contract/status,0,404,0.001745,application/json; charset=utf-8,,false
CAP-38A2585A38E0,GET,/contract/status,http://127.0.0.1:9074/contract/status,0,404,0.004742,application/json,,false
CAP-38A2585A38E0,GET,/contract/status,http://127.0.0.1:9076/contract/status,0,404,0.002389,application/json,,false
CAP-38A2585A38E0,GET,/contract/status,http://127.0.0.1:9077/contract/status,0,404,0.005680,application/json; charset=utf-8,,false
CAP-38A2585A38E0,GET,/contract/status,http://127.0.0.1:9078/contract/status,0,404,0.005492,text/html; charset=utf-8,,false
CAP-38A2585A38E0,GET,/contract/status,http://127.0.0.1:9079/contract/status,0,404,0.004817,text/html; charset=utf-8,,false
CAP-38A2585A38E0,GET,/contract/status,http://127.0.0.1:9080/contract/status,0,404,0.008213,text/html; charset=utf-8,,false
CAP-38A2585A38E0,GET,/contract/status,http://127.0.0.1:9081/contract/status,0,404,0.005943,application/json; charset=utf-8,,false
CAP-38A2585A38E0,GET,/contract/status,http://127.0.0.1:9082/contract/status,0,404,0.006696,application/json; charset=utf-8,,false
CAP-38A2585A38E0,GET,/contract/status,http://127.0.0.1:9083/contract/status,0,404,0.002077,application/json; charset=utf-8,,false
CAP-38A2585A38E0,GET,/contract/status,http://127.0.0.1:9084/contract/status,0,404,0.003239,application/json; charset=utf-8,,false
CAP-38A2585A38E0,GET,/contract/status,http://127.0.0.1:9085/contract/status,0,404,0.001645,application/json; charset=utf-8,,false
CAP-38A2585A38E0,GET,/contract/status,http://127.0.0.1:9086/contract/status,0,404,0.001883,application/json; charset=utf-8,,false
CAP-38A2585A38E0,GET,/contract/status,http://127.0.0.1:9087/contract/status,0,404,0.007035,application/json; charset=utf-8,,false
CAP-38A2585A38E0,GET,/contract/status,http://127.0.0.1:9088/contract/status,0,404,0.004137,application/json; charset=utf-8,,false
CAP-38A2585A38E0,GET,/contract/status,http://127.0.0.1:9089/contract/status,0,404,0.002147,application/json; charset=utf-8,,false
CAP-38A2585A38E0,GET,/contract/status,http://127.0.0.1:9090/contract/status,0,404,0.001531,application/json; charset=utf-8,,false
CAP-38A2585A38E0,GET,/contract/status,http://127.0.0.1:9091/contract/status,0,401,0.002120,application/json; charset=utf-8,,true
CAP-38A2585A38E0,GET,/contract/status,http://127.0.0.1:9092/contract/status,0,404,0.002274,application/json; charset=utf-8,,false
CAP-38A2585A38E0,GET,/contract/status,http://127.0.0.1:9093/contract/status,0,404,0.003662,application/json; charset=utf-8,,false
CAP-38A2585A38E0,GET,/contract/status,http://127.0.0.1:9094/contract/status,0,404,0.002845,application/json; charset=utf-8,,false
CAP-38A2585A38E0,GET,/contract/status,http://127.0.0.1:9095/contract/status,0,404,0.002670,application/json; charset=utf-8,,false
CAP-38A2585A38E0,GET,/contract/status,http://127.0.0.1:19091/contract/status,0,404,0.002726,application/json; charset=utf-8,,false
CAP-38A2585A38E0,GET,/contract/status,http://127.0.0.1:34533/contract/status,7,000,0.000290,,curl: (7) Failed to connect to 127.0.0.1 port 34533 after 0 ms: Couldn't connect to server,false
CAP-38A2585A38E0,GET,/contract/status,http://127.0.0.1:57534/contract/status,7,000,0.000303,,curl: (7) Failed to connect to 127.0.0.1 port 57534 after 0 ms: Couldn't connect to server,false
CAP-ED7AC36DD2F2,GET,/contract/status,http://127.0.0.1:22/contract/status,1,000,0.020906,,curl: (1) Received HTTP/0.9 when not allowed,false
CAP-ED7AC36DD2F2,GET,/contract/status,http://127.0.0.1:25/contract/status,1,000,0.001000,,curl: (1) Received HTTP/0.9 when not allowed,false
CAP-ED7AC36DD2F2,GET,/contract/status,http://127.0.0.1:53/contract/status,7,000,0.000250,,curl: (7) Failed to connect to 127.0.0.1 port 53 after 0 ms: Couldn't connect to server,false
CAP-ED7AC36DD2F2,GET,/contract/status,http://127.0.0.1:80/contract/status,60,301,0.045477,text/html,"curl: (60) SSL: no alternative certificate subject name matches target host name '127.0.0.1'
More details here: https://curl.se/docs/sslcerts.html

curl failed to verify the legitimacy of the server and therefore could not
establish a secure connection to it. To learn more about this situation and
h",false
CAP-ED7AC36DD2F2,GET,/contract/status,http://127.0.0.1:443/contract/status,0,400,0.000630,text/html,,true
CAP-ED7AC36DD2F2,GET,/contract/status,http://127.0.0.1:631/contract/status,0,404,0.000738,text/html; charset=utf-8,,false
CAP-ED7AC36DD2F2,GET,/contract/status,http://127.0.0.1:3000/contract/status,0,404,0.002319,text/html; charset=utf-8,,false
CAP-ED7AC36DD2F2,GET,/contract/status,http://127.0.0.1:3350/contract/status,7,000,0.000247,,curl: (7) Failed to connect to 127.0.0.1 port 3350 after 0 ms: Couldn't connect to server,false
CAP-ED7AC36DD2F2,GET,/contract/status,http://127.0.0.1:3389/contract/status,1,000,0.025997,,curl: (1) Received HTTP/0.9 when not allowed,false
CAP-ED7AC36DD2F2,GET,/contract/status,http://127.0.0.1:5353/contract/status,7,000,0.000369,,curl: (7) Failed to connect to 127.0.0.1 port 5353 after 0 ms: Couldn't connect to server,false
CAP-ED7AC36DD2F2,GET,/contract/status,http://127.0.0.1:5432/contract/status,52,000,0.007773,,curl: (52) Empty reply from server,false
CAP-ED7AC36DD2F2,GET,/contract/status,http://127.0.0.1:5433/contract/status,52,000,0.007436,,curl: (52) Empty reply from server,false
CAP-ED7AC36DD2F2,GET,/contract/status,http://127.0.0.1:6379/contract/status,52,000,0.000584,,curl: (52) Empty reply from server,false
CAP-ED7AC36DD2F2,GET,/contract/status,http://127.0.0.1:8097/contract/status,0,404,0.002021,application/json; charset=utf-8,,false
CAP-ED7AC36DD2F2,GET,/contract/status,http://127.0.0.1:9001/contract/status,0,404,0.001181,application/json; charset=utf-8,,false
CAP-ED7AC36DD2F2,GET,/contract/status,http://127.0.0.1:9002/contract/status,0,404,0.002654,application/json; charset=utf-8,,false
CAP-ED7AC36DD2F2,GET,/contract/status,http://127.0.0.1:9017/contract/status,0,404,0.004496,application/json; charset=utf-8,,false
CAP-ED7AC36DD2F2,GET,/contract/status,http://127.0.0.1:9019/contract/status,0,404,0.002651,application/json; charset=utf-8,,false
CAP-ED7AC36DD2F2,GET,/contract/status,http://127.0.0.1:9020/contract/status,0,404,0.003175,text/html; charset=utf-8,,false
CAP-ED7AC36DD2F2,GET,/contract/status,http://127.0.0.1:9021/contract/status,0,404,0.003304,application/json; charset=utf-8,,false
CAP-ED7AC36DD2F2,GET,/contract/status,http://127.0.0.1:9022/contract/status,0,404,0.002159,application/json; charset=utf-8,,false
CAP-ED7AC36DD2F2,GET,/contract/status,http://127.0.0.1:9023/contract/status,0,404,0.003670,application/json; charset=utf-8,,false
CAP-ED7AC36DD2F2,GET,/contract/status,http://127.0.0.1:9024/contract/status,0,404,0.001992,application/json; charset=utf-8,,false
CAP-ED7AC36DD2F2,GET,/contract/status,http://127.0.0.1:9027/contract/status,0,404,0.004664,text/html; charset=utf-8,,false
CAP-ED7AC36DD2F2,GET,/contract/status,http://127.0.0.1:9028/contract/status,0,404,0.001698,application/json; charset=utf-8,,false
CAP-ED7AC36DD2F2,GET,/contract/status,http://127.0.0.1:9029/contract/status,0,404,0.001980,application/json; charset=utf-8,,false
CAP-ED7AC36DD2F2,GET,/contract/status,http://127.0.0.1:9030/contract/status,0,404,0.002117,application/json; charset=utf-8,,false
CAP-ED7AC36DD2F2,GET,/contract/status,http://127.0.0.1:9031/contract/status,0,404,0.002458,application/json; charset=utf-8,,false
CAP-ED7AC36DD2F2,GET,/contract/status,http://127.0.0.1:9033/contract/status,0,404,0.001988,application/json; charset=utf-8,,false
CAP-ED7AC36DD2F2,GET,/contract/status,http://127.0.0.1:9034/contract/status,0,404,0.001628,application/json; charset=utf-8,,false
CAP-ED7AC36DD2F2,GET,/contract/status,http://127.0.0.1:9041/contract/status,0,404,0.001360,application/json; charset=utf-8,,false
CAP-ED7AC36DD2F2,GET,/contract/status,http://127.0.0.1:9044/contract/status,0,404,0.002239,application/json; charset=utf-8,,false
CAP-ED7AC36DD2F2,GET,/contract/status,http://127.0.0.1:9047/contract/status,0,404,0.001903,application/json; charset=utf-8,,false
CAP-ED7AC36DD2F2,GET,/contract/status,http://127.0.0.1:9057/contract/status,0,404,0.001570,application/json,,false
CAP-ED7AC36DD2F2,GET,/contract/status,http://127.0.0.1:9061/contract/status,0,404,0.001599,application/json,,false
CAP-ED7AC36DD2F2,GET,/contract/status,http://127.0.0.1:9062/contract/status,0,404,0.002344,application/json; charset=utf-8,,false
CAP-ED7AC36DD2F2,GET,/contract/status,http://127.0.0.1:9064/contract/status,0,404,0.002694,application/json; charset=utf-8,,false
CAP-ED7AC36DD2F2,GET,/contract/status,http://127.0.0.1:9065/contract/status,0,404,0.006653,application/json,,false
CAP-ED7AC36DD2F2,GET,/contract/status,http://127.0.0.1:9066/contract/status,0,404,0.006078,application/json,,false
CAP-ED7AC36DD2F2,GET,/contract/status,http://127.0.0.1:9067/contract/status,0,404,0.006857,application/json; charset=utf-8,,false
CAP-ED7AC36DD2F2,GET,/contract/status,http://127.0.0.1:9068/contract/status,0,404,0.002965,application/json,,false
CAP-ED7AC36DD2F2,GET,/contract/status,http://127.0.0.1:9069/contract/status,0,404,0.002194,application/json,,false
CAP-ED7AC36DD2F2,GET,/contract/status,http://127.0.0.1:9070/contract/status,0,404,0.001778,application/json; charset=utf-8,,false
CAP-ED7AC36DD2F2,GET,/contract/status,http://127.0.0.1:9074/contract/status,0,404,0.002160,application/json,,false
CAP-ED7AC36DD2F2,GET,/contract/status,http://127.0.0.1:9076/contract/status,0,404,0.001377,application/json,,false
CAP-ED7AC36DD2F2,GET,/contract/status,http://127.0.0.1:9077/contract/status,0,404,0.006560,application/json; charset=utf-8,,false
CAP-ED7AC36DD2F2,GET,/contract/status,http://127.0.0.1:9078/contract/status,0,404,0.005259,text/html; charset=utf-8,,false
CAP-ED7AC36DD2F2,GET,/contract/status,http://127.0.0.1:9079/contract/status,0,404,0.006765,text/html; charset=utf-8,,false
CAP-ED7AC36DD2F2,GET,/contract/status,http://127.0.0.1:9080/contract/status,0,404,0.006483,text/html; charset=utf-8,,false
CAP-ED7AC36DD2F2,GET,/contract/status,http://127.0.0.1:9081/contract/status,0,404,0.005630,application/json; charset=utf-8,,false
CAP-ED7AC36DD2F2,GET,/contract/status,http://127.0.0.1:9082/contract/status,0,404,0.002248,application/json; charset=utf-8,,false
CAP-ED7AC36DD2F2,GET,/contract/status,http://127.0.0.1:9083/contract/status,0,404,0.007960,application/json; charset=utf-8,,false
CAP-ED7AC36DD2F2,GET,/contract/status,http://127.0.0.1:9084/contract/status,0,404,0.008117,application/json; charset=utf-8,,false
CAP-ED7AC36DD2F2,GET,/contract/status,http://127.0.0.1:9085/contract/status,0,404,0.002552,application/json; charset=utf-8,,false
CAP-ED7AC36DD2F2,GET,/contract/status,http://127.0.0.1:9086/contract/status,0,404,0.002679,application/json; charset=utf-8,,false
CAP-ED7AC36DD2F2,GET,/contract/status,http://127.0.0.1:9087/contract/status,0,404,0.005276,application/json; charset=utf-8,,false
CAP-ED7AC36DD2F2,GET,/contract/status,http://127.0.0.1:9088/contract/status,0,404,0.009645,application/json; charset=utf-8,,false
CAP-ED7AC36DD2F2,GET,/contract/status,http://127.0.0.1:9089/contract/status,0,404,0.005468,application/json; charset=utf-8,,false
CAP-ED7AC36DD2F2,GET,/contract/status,http://127.0.0.1:9090/contract/status,0,404,0.007226,application/json; charset=utf-8,,false
CAP-ED7AC36DD2F2,GET,/contract/status,http://127.0.0.1:9091/contract/status,0,401,0.003770,application/json; charset=utf-8,,true
CAP-ED7AC36DD2F2,GET,/contract/status,http://127.0.0.1:9092/contract/status,0,404,0.004372,application/json; charset=utf-8,,false
CAP-ED7AC36DD2F2,GET,/contract/status,http://127.0.0.1:9093/contract/status,0,404,0.036939,application/json; charset=utf-8,,false
CAP-ED7AC36DD2F2,GET,/contract/status,http://127.0.0.1:9094/contract/status,0,404,0.002153,application/json; charset=utf-8,,false
CAP-ED7AC36DD2F2,GET,/contract/status,http://127.0.0.1:9095/contract/status,0,404,0.002333,application/json; charset=utf-8,,false
CAP-ED7AC36DD2F2,GET,/contract/status,http://127.0.0.1:19091/contract/status,0,404,0.002729,application/json; charset=utf-8,,false
CAP-ED7AC36DD2F2,GET,/contract/status,http://127.0.0.1:34533/contract/status,7,000,0.000258,,curl: (7) Failed to connect to 127.0.0.1 port 34533 after 0 ms: Couldn't connect to server,false
CAP-ED7AC36DD2F2,GET,/contract/status,http://127.0.0.1:57534/contract/status,7,000,0.000280,,curl: (7) Failed to connect to 127.0.0.1 port 57534 after 0 ms: Couldn't connect to server,false
CAP-E668719D9AD9,GET,/api/ndsp/compat/health,http://127.0.0.1:22/api/ndsp/compat/health,1,000,0.026324,,curl: (1) Received HTTP/0.9 when not allowed,false
CAP-E668719D9AD9,GET,/api/ndsp/compat/health,http://127.0.0.1:25/api/ndsp/compat/health,1,000,0.005502,,curl: (1) Received HTTP/0.9 when not allowed,false
CAP-E668719D9AD9,GET,/api/ndsp/compat/health,http://127.0.0.1:53/api/ndsp/compat/health,7,000,0.000227,,curl: (7) Failed to connect to 127.0.0.1 port 53 after 0 ms: Couldn't connect to server,false
CAP-E668719D9AD9,GET,/api/ndsp/compat/health,http://127.0.0.1:80/api/ndsp/compat/health,60,301,0.048200,text/html,"curl: (60) SSL: no alternative certificate subject name matches target host name '127.0.0.1'
More details here: https://curl.se/docs/sslcerts.html

curl failed to verify the legitimacy of the server and therefore could not
establish a secure connection to it. To learn more about this situation and
h",false
CAP-E668719D9AD9,GET,/api/ndsp/compat/health,http://127.0.0.1:443/api/ndsp/compat/health,0,400,0.001832,text/html,,true
CAP-E668719D9AD9,GET,/api/ndsp/compat/health,http://127.0.0.1:631/api/ndsp/compat/health,0,404,0.001160,text/html; charset=utf-8,,false
CAP-E668719D9AD9,GET,/api/ndsp/compat/health,http://127.0.0.1:3000/api/ndsp/compat/health,0,404,0.002173,text/html; charset=utf-8,,false
CAP-E668719D9AD9,GET,/api/ndsp/compat/health,http://127.0.0.1:3350/api/ndsp/compat/health,7,000,0.000244,,curl: (7) Failed to connect to 127.0.0.1 port 3350 after 0 ms: Couldn't connect to server,false
CAP-E668719D9AD9,GET,/api/ndsp/compat/health,http://127.0.0.1:3389/api/ndsp/compat/health,1,000,0.074034,,curl: (1) Received HTTP/0.9 when not allowed,false
CAP-E668719D9AD9,GET,/api/ndsp/compat/health,http://127.0.0.1:5353/api/ndsp/compat/health,7,000,0.000268,,curl: (7) Failed to connect to 127.0.0.1 port 5353 after 0 ms: Couldn't connect to server,false
CAP-E668719D9AD9,GET,/api/ndsp/compat/health,http://127.0.0.1:5432/api/ndsp/compat/health,52,000,0.037122,,curl: (52) Empty reply from server,false
CAP-E668719D9AD9,GET,/api/ndsp/compat/health,http://127.0.0.1:5433/api/ndsp/compat/health,52,000,0.025691,,curl: (52) Empty reply from server,false
CAP-E668719D9AD9,GET,/api/ndsp/compat/health,http://127.0.0.1:6379/api/ndsp/compat/health,52,000,0.003780,,curl: (52) Empty reply from server,false
CAP-E668719D9AD9,GET,/api/ndsp/compat/health,http://127.0.0.1:8097/api/ndsp/compat/health,0,404,0.002600,application/json; charset=utf-8,,false
CAP-E668719D9AD9,GET,/api/ndsp/compat/health,http://127.0.0.1:9001/api/ndsp/compat/health,0,404,0.007963,application/json; charset=utf-8,,false
CAP-E668719D9AD9,GET,/api/ndsp/compat/health,http://127.0.0.1:9002/api/ndsp/compat/health,0,404,0.003660,application/json; charset=utf-8,,false
CAP-E668719D9AD9,GET,/api/ndsp/compat/health,http://127.0.0.1:9017/api/ndsp/compat/health,0,404,0.002865,application/json; charset=utf-8,,false
CAP-E668719D9AD9,GET,/api/ndsp/compat/health,http://127.0.0.1:9019/api/ndsp/compat/health,0,404,0.001332,application/json; charset=utf-8,,false
CAP-E668719D9AD9,GET,/api/ndsp/compat/health,http://127.0.0.1:9020/api/ndsp/compat/health,0,404,0.001942,text/html; charset=utf-8,,false
CAP-E668719D9AD9,GET,/api/ndsp/compat/health,http://127.0.0.1:9021/api/ndsp/compat/health,0,404,0.003027,application/json; charset=utf-8,,false
CAP-E668719D9AD9,GET,/api/ndsp/compat/health,http://127.0.0.1:9022/api/ndsp/compat/health,0,404,0.001920,application/json; charset=utf-8,,false
CAP-E668719D9AD9,GET,/api/ndsp/compat/health,http://127.0.0.1:9023/api/ndsp/compat/health,0,404,0.006534,application/json; charset=utf-8,,false
