capability_id,capability_name,source_path,source_verified,runtime_service_declared,runtime_service_match,runtime_service_status,endpoint_contract,endpoint_status,successful_probe_url,data_state,real_data_verified,calculation_verified,test_evidence,test_verified,ui_evidence,ui_verified,runtime_verified,missing_evidence,unsafe_methods_not_executed
CAP-38A2585A38E0,Admin Registrations,backend/app/api/v1/frontend_contract.py,true,DISCOVERY_REQUIRED,,NOT_FOUND,GET /contract/status|POST /auth/register|POST /auth/login|POST /auth/2fa/verify|POST /auth/magic-link|GET /auth/magic-link/verify|POST /auth/forgot|POST /auth/reset|POST /account/activate|GET /account/trial|GET /packages|GET /me/entitlements|POST /payments/checkout|POST /payments/webhook|GET /me/subscription|GET /markets|GET /assets|GET /assets/{asset_id}/decision|GET /assets/{asset_id}/chart|GET /brief/today|GET /me/watchlist|POST /me/watchlist|DELETE /me/watchlist/{asset_id}|GET /me/dashboard|GET /me/alert-prefs|PUT /me/alert-prefs|POST /me/channels/telegram/link|POST /me/channels/telegram/verify|POST /me/channels/email/test|GET /admin/registrations|POST /admin/registrations/{registration_id}/decision|GET /admin/trials|GET /admin/payments|POST /admin/payments/{payment_id}/approve|POST /admin/payments/{payment_id}/reject|GET /admin/layers|GET /admin/health|GET /contract/status|POST /auth/register|POST /auth/login|POST /auth/2fa/verify|POST /auth/magic-link|GET /auth/magic-link/verify|POST /auth/forgot|POST /auth/reset|POST /account/activate|GET /account/trial|GET /packages|GET /me/entitlements|POST /payments/checkout|POST /payments/webhook|GET /me/subscription|GET /markets|GET /assets|GET /assets/{asset_id}/decision|GET /assets/{asset_id}/chart|GET /brief/today|GET /me/watchlist|POST /me/watchlist|DELETE /me/watchlist/{asset_id}|GET /me/dashboard|GET /me/alert-prefs|PUT /me/alert-prefs|POST /me/channels/telegram/link|POST /me/channels/telegram/verify|POST /me/channels/email/test|GET /admin/registrations|POST /admin/registrations/{registration_id}/decision|GET /admin/trials|GET /admin/payments|POST /admin/payments/{payment_id}/approve|POST /admin/payments/{payment_id}/reject|GET /admin/layers|GET /admin/health,RESPONSIVE,http://127.0.0.1:443/contract/status,UNKNOWN,false,false,,false,,false,false,SERVICE|REAL_DATA|CALCULATION|TEST|UI,POST /auth/register|POST /auth/login|POST /auth/2fa/verify|POST /auth/magic-link|POST /auth/forgot|POST /auth/reset|POST /account/activate|POST /payments/checkout|POST /payments/webhook|POST /me/watchlist|DELETE /me/watchlist/{asset_id}|PUT /me/alert-prefs|POST /me/channels/telegram/link|POST /me/channels/telegram/verify|POST /me/channels/email/test|POST /admin/registrations/{registration_id}/decision|POST /admin/payments/{payment_id}/approve|POST /admin/payments/{payment_id}/reject|POST /auth/register|POST /auth/login|POST /auth/2fa/verify|POST /auth/magic-link|POST /auth/forgot|POST /auth/reset|POST /account/activate|POST /payments/checkout|POST /payments/webhook|POST /me/watchlist|DELETE /me/watchlist/{asset_id}|PUT /me/alert-prefs|POST /me/channels/telegram/link|POST /me/channels/telegram/verify|POST /me/channels/email/test|POST /admin/registrations/{registration_id}/decision|POST /admin/payments/{payment_id}/approve|POST /admin/payments/{payment_id}/reject
CAP-ED7AC36DD2F2,Admin Trials,backend/app/api/v1/frontend_contract.py,true,DISCOVERY_REQUIRED,,NOT_FOUND,GET /contract/status|POST /auth/register|POST /auth/login|POST /auth/2fa/verify|POST /auth/magic-link|GET /auth/magic-link/verify|POST /auth/forgot|POST /auth/reset|POST /account/activate|GET /account/trial|GET /packages|GET /me/entitlements|POST /payments/checkout|POST /payments/webhook|GET /me/subscription|GET /markets|GET /assets|GET /assets/{asset_id}/decision|GET /assets/{asset_id}/chart|GET /brief/today|GET /me/watchlist|POST /me/watchlist|DELETE /me/watchlist/{asset_id}|GET /me/dashboard|GET /me/alert-prefs|PUT /me/alert-prefs|POST /me/channels/telegram/link|POST /me/channels/telegram/verify|POST /me/channels/email/test|GET /admin/registrations|POST /admin/registrations/{registration_id}/decision|GET /admin/trials|GET /admin/payments|POST /admin/payments/{payment_id}/approve|POST /admin/payments/{payment_id}/reject|GET /admin/layers|GET /admin/health|GET /contract/status|POST /auth/register|POST /auth/login|POST /auth/2fa/verify|POST /auth/magic-link|GET /auth/magic-link/verify|POST /auth/forgot|POST /auth/reset|POST /account/activate|GET /account/trial|GET /packages|GET /me/entitlements|POST /payments/checkout|POST /payments/webhook|GET /me/subscription|GET /markets|GET /assets|GET /assets/{asset_id}/decision|GET /assets/{asset_id}/chart|GET /brief/today|GET /me/watchlist|POST /me/watchlist|DELETE /me/watchlist/{asset_id}|GET /me/dashboard|GET /me/alert-prefs|PUT /me/alert-prefs|POST /me/channels/telegram/link|POST /me/channels/telegram/verify|POST /me/channels/email/test|GET /admin/registrations|POST /admin/registrations/{registration_id}/decision|GET /admin/trials|GET /admin/payments|POST /admin/payments/{payment_id}/approve|POST /admin/payments/{payment_id}/reject|GET /admin/layers|GET /admin/health,RESPONSIVE,http://127.0.0.1:443/contract/status,UNKNOWN,false,false,,false,,false,false,SERVICE|REAL_DATA|CALCULATION|TEST|UI,POST /auth/register|POST /auth/login|POST /auth/2fa/verify|POST /auth/magic-link|POST /auth/forgot|POST /auth/reset|POST /account/activate|POST /payments/checkout|POST /payments/webhook|POST /me/watchlist|DELETE /me/watchlist/{asset_id}|PUT /me/alert-prefs|POST /me/channels/telegram/link|POST /me/channels/telegram/verify|POST /me/channels/email/test|POST /admin/registrations/{registration_id}/decision|POST /admin/payments/{payment_id}/approve|POST /admin/payments/{payment_id}/reject|POST /auth/register|POST /auth/login|POST /auth/2fa/verify|POST /auth/magic-link|POST /auth/forgot|POST /auth/reset|POST /account/activate|POST /payments/checkout|POST /payments/webhook|POST /me/watchlist|DELETE /me/watchlist/{asset_id}|PUT /me/alert-prefs|POST /me/channels/telegram/link|POST /me/channels/telegram/verify|POST /me/channels/email/test|POST /admin/registrations/{registration_id}/decision|POST /admin/payments/{payment_id}/approve|POST /admin/payments/{payment_id}/reject
CAP-E668719D9AD9,Alert Prefs Get,backend/app/api/compat/user_operational_compat.py,false,DISCOVERY_REQUIRED,,NOT_FOUND,GET /api/ndsp/compat/health|POST /api/trial/register|POST /api/v1/trial/register|POST /api/trial/request|POST /api/auth/register-trial|POST /api/auth/activate|GET /api/auth/activate|GET /api/v6/payments/nowpayments/subscription/status|GET /api/payments/nowpayments/subscription/status|POST /api/v6/payments/nowpayments/subscription/create|POST /api/payments/nowpayments/subscription/create|GET /api/user/alert-preferences|POST /api/user/alert-preferences|POST /api/telegram/link/start|POST /api/telegram/link/verify|POST /api/alerts/email/test|GET /api/ndsp/compat/health|POST /api/trial/register|POST /api/v1/trial/register|POST /api/trial/request|POST /api/auth/register-trial|POST /api/auth/activate|GET /api/auth/activate|GET /api/v6/payments/nowpayments/subscription/status|GET /api/payments/nowpayments/subscription/status|POST /api/v6/payments/nowpayments/subscription/create|POST /api/payments/nowpayments/subscription/create|GET /api/user/alert-preferences|POST /api/user/alert-preferences|POST /api/telegram/link/start|POST /api/telegram/link/verify|POST /api/alerts/email/test,RESPONSIVE,http://127.0.0.1:443/api/ndsp/compat/health,REAL_SNAPSHOT,true,true,,false,,false,false,SOURCE|SERVICE|TEST|UI,POST /api/trial/register|POST /api/v1/trial/register|POST /api/trial/request|POST /api/auth/register-trial|POST /api/auth/activate|POST /api/v6/payments/nowpayments/subscription/create|POST /api/payments/nowpayments/subscription/create|POST /api/user/alert-preferences|POST /api/telegram/link/start|POST /api/telegram/link/verify|POST /api/alerts/email/test|POST /api/trial/register|POST /api/v1/trial/register|POST /api/trial/request|POST /api/auth/register-trial|POST /api/auth/activate|POST /api/v6/payments/nowpayments/subscription/create|POST /api/payments/nowpayments/subscription/create|POST /api/user/alert-preferences|POST /api/telegram/link/start|POST /api/telegram/link/verify|POST /api/alerts/email/test
CAP-606E55E95DA2,Alert Prefs Payload,backend/app/api/v1/frontend_contract.py,true,DISCOVERY_REQUIRED,,NOT_FOUND,GET /contract/status|POST /auth/register|POST /auth/login|POST /auth/2fa/verify|POST /auth/magic-link|GET /auth/magic-link/verify|POST /auth/forgot|POST /auth/reset|POST /account/activate|GET /account/trial|GET /packages|GET /me/entitlements|POST /payments/checkout|POST /payments/webhook|GET /me/subscription|GET /markets|GET /assets|GET /assets/{asset_id}/decision|GET /assets/{asset_id}/chart|GET /brief/today|GET /me/watchlist|POST /me/watchlist|DELETE /me/watchlist/{asset_id}|GET /me/dashboard|GET /me/alert-prefs|PUT /me/alert-prefs|POST /me/channels/telegram/link|POST /me/channels/telegram/verify|POST /me/channels/email/test|GET /admin/registrations|POST /admin/registrations/{registration_id}/decision|GET /admin/trials|GET /admin/payments|POST /admin/payments/{payment_id}/approve|POST /admin/payments/{payment_id}/reject|GET /admin/layers|GET /admin/health|GET /contract/status|POST /auth/register|POST /auth/login|POST /auth/2fa/verify|POST /auth/magic-link|GET /auth/magic-link/verify|POST /auth/forgot|POST /auth/reset|POST /account/activate|GET /account/trial|GET /packages|GET /me/entitlements|POST /payments/checkout|POST /payments/webhook|GET /me/subscription|GET /markets|GET /assets|GET /assets/{asset_id}/decision|GET /assets/{asset_id}/chart|GET /brief/today|GET /me/watchlist|POST /me/watchlist|DELETE /me/watchlist/{asset_id}|GET /me/dashboard|GET /me/alert-prefs|PUT /me/alert-prefs|POST /me/channels/telegram/link|POST /me/channels/telegram/verify|POST /me/channels/email/test|GET /admin/registrations|POST /admin/registrations/{registration_id}/decision|GET /admin/trials|GET /admin/payments|POST /admin/payments/{payment_id}/approve|POST /admin/payments/{payment_id}/reject|GET /admin/layers|GET /admin/health,RESPONSIVE,http://127.0.0.1:443/contract/status,UNKNOWN,false,false,,false,,false,false,SERVICE|REAL_DATA|CALCULATION|TEST|UI,POST /auth/register|POST /auth/login|POST /auth/2fa/verify|POST /auth/magic-link|POST /auth/forgot|POST /auth/reset|POST /account/activate|POST /payments/checkout|POST /payments/webhook|POST /me/watchlist|DELETE /me/watchlist/{asset_id}|PUT /me/alert-prefs|POST /me/channels/telegram/link|POST /me/channels/telegram/verify|POST /me/channels/email/test|POST /admin/registrations/{registration_id}/decision|POST /admin/payments/{payment_id}/approve|POST /admin/payments/{payment_id}/reject|POST /auth/register|POST /auth/login|POST /auth/2fa/verify|POST /auth/magic-link|POST /auth/forgot|POST /auth/reset|POST /account/activate|POST /payments/checkout|POST /payments/webhook|POST /me/watchlist|DELETE /me/watchlist/{asset_id}|PUT /me/alert-prefs|POST /me/channels/telegram/link|POST /me/channels/telegram/verify|POST /me/channels/email/test|POST /admin/registrations/{registration_id}/decision|POST /admin/payments/{payment_id}/approve|POST /admin/payments/{payment_id}/reject
CAP-70F625B28F63,Alert Prefs Post,backend/app/api/compat/user_operational_compat.py,false,DISCOVERY_REQUIRED,,NOT_FOUND,GET /api/ndsp/compat/health|POST /api/trial/register|POST /api/v1/trial/register|POST /api/trial/request|POST /api/auth/register-trial|POST /api/auth/activate|GET /api/auth/activate|GET /api/v6/payments/nowpayments/subscription/status|GET /api/payments/nowpayments/subscription/status|POST /api/v6/payments/nowpayments/subscription/create|POST /api/payments/nowpayments/subscription/create|GET /api/user/alert-preferences|POST /api/user/alert-preferences|POST /api/telegram/link/start|POST /api/telegram/link/verify|POST /api/alerts/email/test|GET /api/ndsp/compat/health|POST /api/trial/register|POST /api/v1/trial/register|POST /api/trial/request|POST /api/auth/register-trial|POST /api/auth/activate|GET /api/auth/activate|GET /api/v6/payments/nowpayments/subscription/status|GET /api/payments/nowpayments/subscription/status|POST /api/v6/payments/nowpayments/subscription/create|POST /api/payments/nowpayments/subscription/create|GET /api/user/alert-preferences|POST /api/user/alert-preferences|POST /api/telegram/link/start|POST /api/telegram/link/verify|POST /api/alerts/email/test,RESPONSIVE,http://127.0.0.1:443/api/ndsp/compat/health,REAL_SNAPSHOT,true,true,,false,,true,false,SOURCE|SERVICE|TEST,POST /api/trial/register|POST /api/v1/trial/register|POST /api/trial/request|POST /api/auth/register-trial|POST /api/auth/activate|POST /api/v6/payments/nowpayments/subscription/create|POST /api/payments/nowpayments/subscription/create|POST /api/user/alert-preferences|POST /api/telegram/link/start|POST /api/telegram/link/verify|POST /api/alerts/email/test|POST /api/trial/register|POST /api/v1/trial/register|POST /api/trial/request|POST /api/auth/register-trial|POST /api/auth/activate|POST /api/v6/payments/nowpayments/subscription/create|POST /api/payments/nowpayments/subscription/create|POST /api/user/alert-preferences|POST /api/telegram/link/start|POST /api/telegram/link/verify|POST /api/alerts/email/test
CAP-2B9AC68DB1D6,Assert No Decision Mutation,backend/app/support_layers/scenario/scenario_engine.py,true,ndsp-scenario-levels-adapter.service,ndsp-scenario-levels-adapter.service,ACTIVE,DISCOVERY_REQUIRED,NO_CONTRACT,,UNKNOWN,false,true,,false,,true,false,ENDPOINT|REAL_DATA|TEST,
CAP-798893D4D6E0,Asset Decision,backend/app/api/v1/frontend_contract.py,true,DISCOVERY_REQUIRED,,NOT_FOUND,GET /contract/status|POST /auth/register|POST /auth/login|POST /auth/2fa/verify|POST /auth/magic-link|GET /auth/magic-link/verify|POST /auth/forgot|POST /auth/reset|POST /account/activate|GET /account/trial|GET /packages|GET /me/entitlements|POST /payments/checkout|POST /payments/webhook|GET /me/subscription|GET /markets|GET /assets|GET /assets/{asset_id}/decision|GET /assets/{asset_id}/chart|GET /brief/today|GET /me/watchlist|POST /me/watchlist|DELETE /me/watchlist/{asset_id}|GET /me/dashboard|GET /me/alert-prefs|PUT /me/alert-prefs|POST /me/channels/telegram/link|POST /me/channels/telegram/verify|POST /me/channels/email/test|GET /admin/registrations|POST /admin/registrations/{registration_id}/decision|GET /admin/trials|GET /admin/payments|POST /admin/payments/{payment_id}/approve|POST /admin/payments/{payment_id}/reject|GET /admin/layers|GET /admin/health|GET /contract/status|POST /auth/register|POST /auth/login|POST /auth/2fa/verify|POST /auth/magic-link|GET /auth/magic-link/verify|POST /auth/forgot|POST /auth/reset|POST /account/activate|GET /account/trial|GET /packages|GET /me/entitlements|POST /payments/checkout|POST /payments/webhook|GET /me/subscription|GET /markets|GET /assets|GET /assets/{asset_id}/decision|GET /assets/{asset_id}/chart|GET /brief/today|GET /me/watchlist|POST /me/watchlist|DELETE /me/watchlist/{asset_id}|GET /me/dashboard|GET /me/alert-prefs|PUT /me/alert-prefs|POST /me/channels/telegram/link|POST /me/channels/telegram/verify|POST /me/channels/email/test|GET /admin/registrations|POST /admin/registrations/{registration_id}/decision|GET /admin/trials|GET /admin/payments|POST /admin/payments/{payment_id}/approve|POST /admin/payments/{payment_id}/reject|GET /admin/layers|GET /admin/health,RESPONSIVE,http://127.0.0.1:443/contract/status,UNKNOWN,false,false,,false,,false,false,SERVICE|REAL_DATA|CALCULATION|TEST|UI,POST /auth/register|POST /auth/login|POST /auth/2fa/verify|POST /auth/magic-link|POST /auth/forgot|POST /auth/reset|POST /account/activate|POST /payments/checkout|POST /payments/webhook|POST /me/watchlist|DELETE /me/watchlist/{asset_id}|PUT /me/alert-prefs|POST /me/channels/telegram/link|POST /me/channels/telegram/verify|POST /me/channels/email/test|POST /admin/registrations/{registration_id}/decision|POST /admin/payments/{payment_id}/approve|POST /admin/payments/{payment_id}/reject|POST /auth/register|POST /auth/login|POST /auth/2fa/verify|POST /auth/magic-link|POST /auth/forgot|POST /auth/reset|POST /account/activate|POST /payments/checkout|POST /payments/webhook|POST /me/watchlist|DELETE /me/watchlist/{asset_id}|PUT /me/alert-prefs|POST /me/channels/telegram/link|POST /me/channels/telegram/verify|POST /me/channels/email/test|POST /admin/registrations/{registration_id}/decision|POST /admin/payments/{payment_id}/approve|POST /admin/payments/{payment_id}/reject
CAP-805630C7C819,Attach Report,backend/app/support_layers/scenario/scenario_engine.py,true,ndsp-scenario-levels-adapter.service,ndsp-scenario-levels-adapter.service,ACTIVE,DISCOVERY_REQUIRED,NO_CONTRACT,,UNKNOWN,false,true,,false,,true,false,ENDPOINT|REAL_DATA|TEST,
CAP-170A28FFB0E7,Auth,backend/ndsp_admin_ui_proxy.cjs,true,ndsp-admin-ui-proxy.service,ndsp-admin-ui-proxy.service,ACTIVE,GET /api/admin-ui/health|GET /api/admin-ui/summary|GET /api/admin-ui/users|GET /api/admin-ui/payments|GET /api/admin-ui/trials|GET /api/admin-ui/packages|GET /api/admin-ui/markets|GET /api/admin-ui/alerts|POST /api/admin-ui/alerts/channel|POST /api/admin-ui/alerts/test|GET /api/admin-ui/backups|GET /api/admin-ui/governance|POST /api/admin-ui/action,RESPONSIVE,http://127.0.0.1:443/api/admin-ui/health,REAL_SNAPSHOT,true,true,,false,,true,false,TEST,POST /api/admin-ui/alerts/channel|POST /api/admin-ui/alerts/test|POST /api/admin-ui/action
CAP-ED8397248098,Auth,backend/auth_api/ndsp_admin_ui_proxy.cjs,false,ndsp-admin-ui-proxy.service,ndsp-admin-ui-proxy.service,ACTIVE,GET /api/admin-ui/health|GET /api/admin-ui/summary|GET /api/admin-ui/users|GET /api/admin-ui/payments|GET /api/admin-ui/trials|GET /api/admin-ui/packages|GET /api/admin-ui/markets|GET /api/admin-ui/alerts|POST /api/admin-ui/alerts/channel|POST /api/admin-ui/alerts/test|GET /api/admin-ui/backups|GET /api/admin-ui/governance|POST /api/admin-ui/action,RESPONSIVE,http://127.0.0.1:443/api/admin-ui/health,REAL_SNAPSHOT,true,true,,false,,false,false,SOURCE|TEST|UI,POST /api/admin-ui/alerts/channel|POST /api/admin-ui/alerts/test|POST /api/admin-ui/action
CAP-63C8FEAE8B5B,Auth 2Fa Verify,backend/app/api/v1/frontend_contract.py,true,DISCOVERY_REQUIRED,,NOT_FOUND,GET /contract/status|POST /auth/register|POST /auth/login|POST /auth/2fa/verify|POST /auth/magic-link|GET /auth/magic-link/verify|POST /auth/forgot|POST /auth/reset|POST /account/activate|GET /account/trial|GET /packages|GET /me/entitlements|POST /payments/checkout|POST /payments/webhook|GET /me/subscription|GET /markets|GET /assets|GET /assets/{asset_id}/decision|GET /assets/{asset_id}/chart|GET /brief/today|GET /me/watchlist|POST /me/watchlist|DELETE /me/watchlist/{asset_id}|GET /me/dashboard|GET /me/alert-prefs|PUT /me/alert-prefs|POST /me/channels/telegram/link|POST /me/channels/telegram/verify|POST /me/channels/email/test|GET /admin/registrations|POST /admin/registrations/{registration_id}/decision|GET /admin/trials|GET /admin/payments|POST /admin/payments/{payment_id}/approve|POST /admin/payments/{payment_id}/reject|GET /admin/layers|GET /admin/health|GET /contract/status|POST /auth/register|POST /auth/login|POST /auth/2fa/verify|POST /auth/magic-link|GET /auth/magic-link/verify|POST /auth/forgot|POST /auth/reset|POST /account/activate|GET /account/trial|GET /packages|GET /me/entitlements|POST /payments/checkout|POST /payments/webhook|GET /me/subscription|GET /markets|GET /assets|GET /assets/{asset_id}/decision|GET /assets/{asset_id}/chart|GET /brief/today|GET /me/watchlist|POST /me/watchlist|DELETE /me/watchlist/{asset_id}|GET /me/dashboard|GET /me/alert-prefs|PUT /me/alert-prefs|POST /me/channels/telegram/link|POST /me/channels/telegram/verify|POST /me/channels/email/test|GET /admin/registrations|POST /admin/registrations/{registration_id}/decision|GET /admin/trials|GET /admin/payments|POST /admin/payments/{payment_id}/approve|POST /admin/payments/{payment_id}/reject|GET /admin/layers|GET /admin/health,RESPONSIVE,http://127.0.0.1:443/contract/status,UNKNOWN,false,false,,false,,false,false,SERVICE|REAL_DATA|CALCULATION|TEST|UI,POST /auth/register|POST /auth/login|POST /auth/2fa/verify|POST /auth/magic-link|POST /auth/forgot|POST /auth/reset|POST /account/activate|POST /payments/checkout|POST /payments/webhook|POST /me/watchlist|DELETE /me/watchlist/{asset_id}|PUT /me/alert-prefs|POST /me/channels/telegram/link|POST /me/channels/telegram/verify|POST /me/channels/email/test|POST /admin/registrations/{registration_id}/decision|POST /admin/payments/{payment_id}/approve|POST /admin/payments/{payment_id}/reject|POST /auth/register|POST /auth/login|POST /auth/2fa/verify|POST /auth/magic-link|POST /auth/forgot|POST /auth/reset|POST /account/activate|POST /payments/checkout|POST /payments/webhook|POST /me/watchlist|DELETE /me/watchlist/{asset_id}|PUT /me/alert-prefs|POST /me/channels/telegram/link|POST /me/channels/telegram/verify|POST /me/channels/email/test|POST /admin/registrations/{registration_id}/decision|POST /admin/payments/{payment_id}/approve|POST /admin/payments/{payment_id}/reject
CAP-538062400EBA,Auth Forgot,backend/app/api/v1/frontend_contract.py,true,DISCOVERY_REQUIRED,,NOT_FOUND,GET /contract/status|POST /auth/register|POST /auth/login|POST /auth/2fa/verify|POST /auth/magic-link|GET /auth/magic-link/verify|POST /auth/forgot|POST /auth/reset|POST /account/activate|GET /account/trial|GET /packages|GET /me/entitlements|POST /payments/checkout|POST /payments/webhook|GET /me/subscription|GET /markets|GET /assets|GET /assets/{asset_id}/decision|GET /assets/{asset_id}/chart|GET /brief/today|GET /me/watchlist|POST /me/watchlist|DELETE /me/watchlist/{asset_id}|GET /me/dashboard|GET /me/alert-prefs|PUT /me/alert-prefs|POST /me/channels/telegram/link|POST /me/channels/telegram/verify|POST /me/channels/email/test|GET /admin/registrations|POST /admin/registrations/{registration_id}/decision|GET /admin/trials|GET /admin/payments|POST /admin/payments/{payment_id}/approve|POST /admin/payments/{payment_id}/reject|GET /admin/layers|GET /admin/health|GET /contract/status|POST /auth/register|POST /auth/login|POST /auth/2fa/verify|POST /auth/magic-link|GET /auth/magic-link/verify|POST /auth/forgot|POST /auth/reset|POST /account/activate|GET /account/trial|GET /packages|GET /me/entitlements|POST /payments/checkout|POST /payments/webhook|GET /me/subscription|GET /markets|GET /assets|GET /assets/{asset_id}/decision|GET /assets/{asset_id}/chart|GET /brief/today|GET /me/watchlist|POST /me/watchlist|DELETE /me/watchlist/{asset_id}|GET /me/dashboard|GET /me/alert-prefs|PUT /me/alert-prefs|POST /me/channels/telegram/link|POST /me/channels/telegram/verify|POST /me/channels/email/test|GET /admin/registrations|POST /admin/registrations/{registration_id}/decision|GET /admin/trials|GET /admin/payments|POST /admin/payments/{payment_id}/approve|POST /admin/payments/{payment_id}/reject|GET /admin/layers|GET /admin/health,RESPONSIVE,http://127.0.0.1:443/contract/status,UNKNOWN,false,false,,false,,false,false,SERVICE|REAL_DATA|CALCULATION|TEST|UI,POST /auth/register|POST /auth/login|POST /auth/2fa/verify|POST /auth/magic-link|POST /auth/forgot|POST /auth/reset|POST /account/activate|POST /payments/checkout|POST /payments/webhook|POST /me/watchlist|DELETE /me/watchlist/{asset_id}|PUT /me/alert-prefs|POST /me/channels/telegram/link|POST /me/channels/telegram/verify|POST /me/channels/email/test|POST /admin/registrations/{registration_id}/decision|POST /admin/payments/{payment_id}/approve|POST /admin/payments/{payment_id}/reject|POST /auth/register|POST /auth/login|POST /auth/2fa/verify|POST /auth/magic-link|POST /auth/forgot|POST /auth/reset|POST /account/activate|POST /payments/checkout|POST /payments/webhook|POST /me/watchlist|DELETE /me/watchlist/{asset_id}|PUT /me/alert-prefs|POST /me/channels/telegram/link|POST /me/channels/telegram/verify|POST /me/channels/email/test|POST /admin/registrations/{registration_id}/decision|POST /admin/payments/{payment_id}/approve|POST /admin/payments/{payment_id}/reject
