capability_id,capability_name,source_evidenced,service_evidenced,endpoint_evidenced,real_data_evidenced,calculation_evidenced,test_evidenced,ui_evidenced,passed_dimension_count,total_dimension_count,remaining_gaps,recalculated_status,priority,existing_coverage_state,data_state,last_verified_at
CAP-3D0167450973,Ndsp Api Compat Gateway,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-07-31T22:49:11Z
CAP-48E71B4F1CF7,Ndsp Api Compat Gateway,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-07-31T22:49:11Z
CAP-570806ECD8A4,Ndsp Api Compat Gateway,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-07-31T22:49:11Z
CAP-81C879AE2209,Ndsp Api Compat Gateway,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-07-31T22:49:11Z
CAP-8E040D696446,Ndsp Api Compat Gateway,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-07-31T22:08:07Z
CAP-A1DBE2356637,Ndsp Api Compat Gateway,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-07-31T22:08:07Z
CAP-A323993993E5,Ndsp Api Compat Gateway,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-07-31T22:08:07Z
CAP-B2C76796BD6C,Ndsp Api Compat Gateway,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-07-31T22:08:07Z
CAP-B800EB18EDBC,Ndsp Api Compat Gateway,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-07-31T22:08:07Z
CAP-F66DBAC61596,Ndsp Api Compat Gateway,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-07-31T22:08:07Z
CAP-00ED621D6D60,Ndsp Attach Dual Scenario Data Quality Public V1,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-07-31T22:08:07Z
CAP-29DCBEF0D49C,Ndsp Nowpayments,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_LIVE,2026-08-01T11:05:40.796869+00:00
CAP-70C19D24087E,Ndsp Nowpayments,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_LIVE,2026-08-01T11:05:40.796869+00:00
CAP-7AF5F3CAE976,Ndsp Nowpayments,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_LIVE,2026-08-01T11:05:40.796869+00:00
CAP-DBE4CDD3AB94,Ndsp Nowpayments,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_LIVE,2026-08-01T11:05:40.796869+00:00
CAP-0622719B013B,Ndsp Public Quality Unique,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-89CA79DDADE2,Ndsp Read Alert State,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-07-31T23:17:31Z
CAP-B227DA36FA9B,Ndsp Read Alert State,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-07-31T22:08:07Z
CAP-461745E841AB,Ndsp Trial Info,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-13D1EE0A3B7A,Ndsp User Dashboard Gateway,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-07-31T22:49:11Z
CAP-2D45C5C1A44B,Ndsp User Dashboard Gateway,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-07-31T22:08:07Z
CAP-0843B421B752,Ndsp User Login Gateway,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-07-31T22:08:07Z
CAP-116FF6D929A9,Ndsp User Login Gateway,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-07-31T22:08:07Z
CAP-15C56B60B4B0,Ndsp User Login Gateway,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-07-31T23:24:58Z
CAP-1A9F62165A6D,Ndsp User Login Gateway,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-07-31T22:08:07Z
CAP-1AF6F47DC3CE,Ndsp User Login Gateway,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-07-31T22:08:07Z
CAP-1D926198372A,Ndsp User Login Gateway,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-07-31T22:08:07Z
CAP-214521E6EBD1,Ndsp User Login Gateway,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-07-31T23:24:58Z
CAP-242D8324FAD9,Ndsp User Login Gateway,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-07-31T23:24:58Z
CAP-2D0CFB1BC505,Ndsp User Login Gateway,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-07-31T22:49:11Z
CAP-2ED357832A3E,Ndsp User Login Gateway,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-07-31T22:49:11Z
CAP-353E6D9C0A43,Ndsp User Login Gateway,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-07-31T22:08:07Z
CAP-376A2E7311B7,Ndsp User Login Gateway,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-07-31T22:08:07Z
CAP-3B516BFCFA39,Ndsp User Login Gateway,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-07-31T22:08:07Z
CAP-3B89863B2015,Ndsp User Login Gateway,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-07-31T23:24:58Z
CAP-496F09F3F4BB,Ndsp User Login Gateway,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-07-31T22:08:07Z
CAP-4ADB944E408B,Ndsp User Login Gateway,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-07-31T22:08:07Z
CAP-50F4AF813A40,Ndsp User Login Gateway,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-07-31T22:08:07Z
CAP-5FEF33A2C87F,Ndsp User Login Gateway,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-07-31T22:08:07Z
CAP-644C81537AC6,Ndsp User Login Gateway,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-07-31T23:24:58Z
CAP-6565FE804AF5,Ndsp User Login Gateway,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-07-31T23:24:58Z
CAP-7B056D6FB736,Ndsp User Login Gateway,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-07-31T22:08:07Z
CAP-7EEC4AB2500E,Ndsp User Login Gateway,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-07-31T22:08:07Z
CAP-846435C78CD1,Ndsp User Login Gateway,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-07-31T22:08:07Z
CAP-8D64F6304F2E,Ndsp User Login Gateway,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-07-31T22:08:07Z
CAP-8F78E58E5656,Ndsp User Login Gateway,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-07-31T23:24:58Z
CAP-9ADF707918ED,Ndsp User Login Gateway,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-07-31T22:08:07Z
CAP-A294A80A744D,Ndsp User Login Gateway,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-07-31T22:08:07Z
CAP-A810F8810A25,Ndsp User Login Gateway,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-07-31T22:08:07Z
CAP-A8D586B30335,Ndsp User Login Gateway,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-07-31T22:08:07Z
CAP-B26FA1996A34,Ndsp User Login Gateway,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-07-31T22:08:07Z
CAP-C55DEBBD7CB7,Ndsp User Login Gateway,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-07-31T23:24:58Z
CAP-D054F1321201,Ndsp User Login Gateway,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-07-31T23:24:58Z
CAP-D6B934D294FE,Ndsp User Login Gateway,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-07-31T22:08:07Z
CAP-E01E3F460977,Ndsp User Login Gateway,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-07-31T22:49:11Z
CAP-E07F7BC7E52F,Ndsp User Login Gateway,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-07-31T22:08:07Z
CAP-E6FFD507C6FA,Ndsp User Login Gateway,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-07-31T23:24:58Z
CAP-E73BB362CCA6,Ndsp User Login Gateway,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-07-31T22:08:07Z
CAP-F139426B5341,Ndsp User Login Gateway,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-07-31T23:24:58Z
CAP-F56AB637F669,Ndsp User Login Gateway,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-07-31T23:24:58Z
CAP-3F820FC0AC86,Ndsp User Portal Final Experience V1 One Script,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_LIVE,2026-08-01T11:05:40.796869+00:00
CAP-4B8CAC6792AE,Ndsp User Portal Final Experience V1 One Script,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_LIVE,2026-08-01T11:05:40.796869+00:00
CAP-AD97D3157EBD,Ndsp User Portal Final Experience V1 One Script,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_LIVE,2026-08-01T11:05:40.796869+00:00
CAP-B2ADCE8E14C1,Ndsp User Portal Final Experience V1 One Script,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_LIVE,2026-08-01T11:05:40.796869+00:00
CAP-E4980A40032A,Ndsp User Portal Final Experience V1 One Script,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_LIVE,2026-08-01T11:05:40.796869+00:00
CAP-242A581E1E52,Ndsp Write Alert State,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-07-31T22:08:07Z
CAP-753A055CFA5A,Ndsp Write Alert State,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-07-31T23:17:31Z
CAP-033B90B3A316,Nowpayments Create Alias,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-329C5FE62399,Nowpayments Create Alias,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-4C3B7B99A4A6,Nowpayments Create Alias,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-6B7418516628,Put Alert Prefs,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-3A5ED3DB0C0D,Risk Label,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,SERVICE_CONNECTED,REAL_LIVE,2026-08-01T11:05:40.796869+00:00
CAP-98156F574B28,Risk Warnings,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,SERVICE_CONNECTED,REAL_LIVE,2026-08-01T11:05:40.796869+00:00
CAP-552A04A27A0F,Scenario Report,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,SERVICE_CONNECTED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-CF000A7305E2,Subscription Status Compat,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-4FF90CCC6DFE,Tdl V2 Policy Admin,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T01:15:15Z
CAP-8A9DD9B6E7D5,Tdl V2 Policy Admin,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_LIVE,2026-08-01T01:15:15Z
CAP-93DD0F3859D4,Tdl V2 Policy Admin,false,true,true,false,true,true,true,5,7,SOURCE|REAL_DATA,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,UNKNOWN,2026-07-31T22:08:07Z
CAP-AA4ECF6DF3F8,Tdl V2 Policy Admin,false,true,true,false,true,true,true,5,7,SOURCE|REAL_DATA,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,UNKNOWN,2026-07-31T22:08:07Z
CAP-C84121300635,Tdl V2 Policy Admin,false,true,true,false,true,true,true,5,7,SOURCE|REAL_DATA,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,UNKNOWN,2026-07-31T22:08:07Z
CAP-A194414E26E2,Telegram Routing Admin,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-C3C9F07E6EC7,Telegram Routing Admin,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-FBE70B1294BC,Telegram Routing Admin,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-65156AA526BC,Telegram Routing Internal,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-6FE68AAF4F33,Telegram Routing Internal,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-B3BF7C85F687,Telegram Routing Internal,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-C60CD9D10164,Telegram Routing Internal,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-EC53447FDEFA,Telegram Routing Internal,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-22453668AACA,Telegram Routing V2,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-45BEE5E5B9D6,Telegram Routing V2,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-8CF43007F5CD,Telegram Routing V2,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-CAD48928C8E4,Telegram Routing V2,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-A6810593B898,Trial Register Compat,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-9866D4AE9D59,Update User Status,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-07-31T23:17:31Z
CAP-ECBB8B6ED8D2,Update User Status,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-07-31T22:08:07Z
CAP-3F9549B2B851,User Operational Compat,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-425426D4A96B,User Operational Compat,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-48F24BF885D7,User Operational Compat,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-5649C9641068,User Operational Compat,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-5F34508D1D07,User Operational Compat,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-628E213D3D54,User Operational Compat,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-945D34B96341,User Operational Compat,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-9EAA6B9BF2BC,User Operational Compat,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-BC09A0EB4549,User Operational Compat,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-C26418100904,User Operational Compat,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-D559FE326861,User Operational Compat,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-E50EE9CF3FD6,User Operational Compat,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-EDF3F96EC14B,User Operational Compat,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-F197D783C391,User Operational Compat,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-F19E055AF8D6,User Operational Compat,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-FAAE9703FE61,User Operational Compat,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-F4B0061B6EC3,Version,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-5F632EA34B8F,002 Signal Decisions,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-207978A2050E,Activate User By Token,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-61547C6436CE,Active Session User,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-07-31T22:08:07Z
CAP-11F9C86C3DEA,Admin Candidates,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-85BADA8EEE4D,Admin Key Ok,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
